# Time,Voltage
2.950000000000001232e-04,2.554999999999999716e+00
3.000000000000003532e-04,2.554999999999999716e+00
3.050000000000001495e-04,2.554999999999999716e+00
3.100000000000003794e-04,2.398749999999999716e+00
3.150000000000001757e-04,2.554999999999999716e+00
3.199999999999999720e-04,2.711249999999999716e+00
3.250000000000002019e-04,2.554999999999999716e+00
3.299999999999999982e-04,2.711249999999999716e+00
3.350000000000002282e-04,2.398749999999999716e+00
3.400000000000000244e-04,2.398749999999999716e+00
3.450000000000002544e-04,2.398749999999999716e+00
3.500000000000000507e-04,2.554999999999999716e+00
3.550000000000002806e-04,2.554999999999999716e+00
3.600000000000000769e-04,2.554999999999999716e+00
3.650000000000003068e-04,2.398749999999999716e+00
3.700000000000001031e-04,2.398749999999999716e+00
3.750000000000003331e-04,2.554999999999999716e+00
3.800000000000001293e-04,2.554999999999999716e+00
3.850000000000003593e-04,2.554999999999999716e+00
3.900000000000001556e-04,2.554999999999999716e+00
3.950000000000003855e-04,2.554999999999999716e+00
4.000000000000001818e-04,2.554999999999999716e+00
4.049999999999999781e-04,2.554999999999999716e+00
4.100000000000002080e-04,2.398749999999999716e+00
4.150000000000000043e-04,-1.012500000000002842e-01
4.200000000000002343e-04,-2.575000000000002842e-01
4.250000000000000305e-04,5.499999999999971578e-02
4.300000000000002605e-04,5.499999999999971578e-02
4.350000000000000568e-04,5.499999999999971578e-02
4.400000000000002867e-04,5.499999999999971578e-02
4.450000000000000830e-04,5.499999999999971578e-02
4.500000000000003129e-04,-1.012500000000002842e-01
4.550000000000001092e-04,5.499999999999971578e-02
4.600000000000003392e-04,5.499999999999971578e-02
4.650000000000001354e-04,5.499999999999971578e-02
4.700000000000003654e-04,5.499999999999971578e-02
4.750000000000001617e-04,5.499999999999971578e-02
4.800000000000003916e-04,-1.012500000000002842e-01
4.850000000000001879e-04,5.499999999999971578e-02
4.899999999999999842e-04,2.112499999999997158e-01
4.950000000000002141e-04,-1.012500000000002842e-01
5.000000000000000104e-04,5.499999999999971578e-02
5.050000000000002404e-04,5.499999999999971578e-02
5.100000000000000366e-04,-1.012500000000002842e-01
5.150000000000002666e-04,-1.012500000000002842e-01
5.200000000000000629e-04,5.499999999999971578e-02
5.250000000000002928e-04,2.112499999999997158e-01
5.300000000000000891e-04,-1.012500000000002842e-01
5.350000000000003191e-04,5.499999999999971578e-02
5.400000000000001153e-04,5.499999999999971578e-02
5.450000000000003453e-04,-1.012500000000002842e-01
5.500000000000001416e-04,-1.012500000000002842e-01
5.550000000000003715e-04,5.499999999999971578e-02
5.600000000000001678e-04,5.499999999999971578e-02
5.650000000000003977e-04,5.499999999999971578e-02
5.700000000000001940e-04,5.499999999999971578e-02
5.749999999999999903e-04,-1.012500000000002842e-01
5.800000000000002202e-04,5.499999999999971578e-02
5.850000000000000165e-04,5.499999999999971578e-02
5.900000000000002465e-04,5.499999999999971578e-02
5.950000000000000427e-04,5.499999999999971578e-02
6.000000000000002727e-04,2.112499999999997158e-01
6.050000000000000690e-04,5.499999999999971578e-02
6.100000000000002989e-04,-1.012500000000002842e-01
6.150000000000000952e-04,5.499999999999971578e-02
6.200000000000003252e-04,5.499999999999971578e-02
6.250000000000001214e-04,5.499999999999971578e-02
6.300000000000003514e-04,5.499999999999971578e-02
6.350000000000001477e-04,5.499999999999971578e-02
6.400000000000003776e-04,2.112499999999997158e-01
6.450000000000001739e-04,5.499999999999971578e-02
6.500000000000004038e-04,-1.012500000000002842e-01
6.550000000000002001e-04,5.499999999999971578e-02
6.599999999999999964e-04,5.499999999999971578e-02
6.650000000000002263e-04,-1.012500000000002842e-01
6.700000000000000226e-04,-1.012500000000002842e-01
6.750000000000002526e-04,5.499999999999971578e-02
6.800000000000000488e-04,5.499999999999971578e-02
6.850000000000002788e-04,-1.012500000000002842e-01
6.900000000000000751e-04,5.499999999999971578e-02
6.950000000000003050e-04,-1.012500000000002842e-01
7.000000000000001013e-04,5.499999999999971578e-02
7.050000000000003313e-04,5.499999999999971578e-02
7.100000000000001275e-04,2.112499999999997158e-01
7.150000000000003575e-04,5.499999999999971578e-02
7.200000000000001538e-04,5.499999999999971578e-02
7.250000000000003837e-04,-1.012500000000002842e-01
7.300000000000001800e-04,5.499999999999971578e-02
7.350000000000004099e-04,-1.012500000000002842e-01
7.400000000000002062e-04,2.112499999999997158e-01
7.450000000000000025e-04,-1.012500000000002842e-01
7.500000000000002325e-04,-1.012500000000002842e-01
7.550000000000000287e-04,5.499999999999971578e-02
7.600000000000002587e-04,5.499999999999971578e-02
7.650000000000000550e-04,5.499999999999971578e-02
7.700000000000002849e-04,-1.012500000000002842e-01
7.750000000000000812e-04,5.499999999999971578e-02
7.800000000000003111e-04,5.499999999999971578e-02
7.850000000000001074e-04,5.499999999999971578e-02
7.900000000000003374e-04,5.499999999999971578e-02
7.950000000000001336e-04,-1.012500000000002842e-01
8.000000000000003636e-04,5.499999999999971578e-02
8.050000000000001599e-04,5.499999999999971578e-02
8.100000000000003898e-04,-1.012500000000002842e-01
8.150000000000001861e-04,2.112499999999997158e-01
8.200000000000004161e-04,-1.012500000000002842e-01
8.250000000000002123e-04,5.499999999999971578e-02
8.300000000000000086e-04,2.112499999999997158e-01
8.350000000000002386e-04,2.711249999999999716e+00
8.400000000000000348e-04,2.554999999999999716e+00
8.450000000000002648e-04,2.554999999999999716e+00
8.500000000000000611e-04,2.554999999999999716e+00
8.550000000000002910e-04,2.554999999999999716e+00
8.600000000000000873e-04,2.554999999999999716e+00
8.650000000000003172e-04,2.398749999999999716e+00
8.700000000000001135e-04,2.398749999999999716e+00
8.750000000000003435e-04,2.554999999999999716e+00
8.800000000000001397e-04,2.398749999999999716e+00
8.850000000000003697e-04,2.554999999999999716e+00
8.900000000000001660e-04,2.554999999999999716e+00
8.950000000000003959e-04,2.554999999999999716e+00
9.000000000000001922e-04,2.398749999999999716e+00
9.050000000000004222e-04,2.554999999999999716e+00
9.100000000000002184e-04,2.398749999999999716e+00
9.150000000000000147e-04,2.398749999999999716e+00
9.200000000000002447e-04,2.554999999999999716e+00
9.250000000000000409e-04,2.554999999999999716e+00
9.300000000000002709e-04,2.554999999999999716e+00
9.350000000000000672e-04,2.554999999999999716e+00
9.400000000000002971e-04,2.398749999999999716e+00
9.450000000000000934e-04,2.711249999999999716e+00
9.500000000000003234e-04,2.554999999999999716e+00
9.550000000000001196e-04,2.554999999999999716e+00
9.600000000000003496e-04,2.398749999999999716e+00
9.650000000000001459e-04,2.554999999999999716e+00
9.700000000000003758e-04,2.554999999999999716e+00
9.750000000000001721e-04,2.398749999999999716e+00
9.800000000000004020e-04,2.554999999999999716e+00
9.850000000000001983e-04,2.398749999999999716e+00
9.900000000000004283e-04,2.398749999999999716e+00
9.950000000000002245e-04,2.554999999999999716e+00
1.000000000000000021e-03,2.554999999999999716e+00
1.005000000000000251e-03,2.554999999999999716e+00
1.010000000000000047e-03,2.554999999999999716e+00
1.015000000000000277e-03,2.554999999999999716e+00
1.020000000000000073e-03,2.554999999999999716e+00
1.025000000000000303e-03,2.398749999999999716e+00
1.030000000000000100e-03,2.554999999999999716e+00
1.035000000000000329e-03,2.711249999999999716e+00
1.040000000000000126e-03,2.554999999999999716e+00
1.045000000000000356e-03,2.554999999999999716e+00
1.050000000000000152e-03,2.711249999999999716e+00
1.055000000000000382e-03,2.554999999999999716e+00
1.060000000000000178e-03,2.398749999999999716e+00
1.065000000000000408e-03,2.398749999999999716e+00
1.070000000000000204e-03,2.398749999999999716e+00
1.075000000000000434e-03,2.554999999999999716e+00
1.080000000000000231e-03,2.554999999999999716e+00
1.085000000000000027e-03,2.398749999999999716e+00
1.090000000000000257e-03,2.398749999999999716e+00
1.095000000000000053e-03,2.554999999999999716e+00
1.100000000000000283e-03,2.398749999999999716e+00
1.105000000000000079e-03,2.711249999999999716e+00
1.110000000000000309e-03,2.554999999999999716e+00
1.115000000000000106e-03,2.398749999999999716e+00
1.120000000000000336e-03,2.554999999999999716e+00
1.125000000000000132e-03,2.554999999999999716e+00
1.130000000000000362e-03,2.554999999999999716e+00
1.135000000000000158e-03,2.398749999999999716e+00
1.140000000000000388e-03,2.554999999999999716e+00
1.145000000000000184e-03,2.398749999999999716e+00
1.150000000000000414e-03,2.554999999999999716e+00
1.155000000000000211e-03,2.398749999999999716e+00
1.160000000000000440e-03,2.554999999999999716e+00
1.165000000000000237e-03,2.554999999999999716e+00
1.170000000000000033e-03,2.554999999999999716e+00
1.175000000000000263e-03,2.554999999999999716e+00
1.180000000000000059e-03,2.398749999999999716e+00
1.185000000000000289e-03,2.554999999999999716e+00
1.190000000000000085e-03,2.554999999999999716e+00
1.195000000000000315e-03,2.554999999999999716e+00
1.200000000000000112e-03,2.554999999999999716e+00
1.205000000000000342e-03,2.711249999999999716e+00
1.210000000000000138e-03,2.554999999999999716e+00
1.215000000000000368e-03,2.398749999999999716e+00
1.220000000000000164e-03,2.711249999999999716e+00
1.225000000000000394e-03,2.554999999999999716e+00
1.230000000000000190e-03,2.554999999999999716e+00
1.235000000000000420e-03,2.398749999999999716e+00
1.240000000000000217e-03,2.554999999999999716e+00
1.245000000000000447e-03,2.554999999999999716e+00
1.250000000000000243e-03,-1.012500000000002842e-01
1.255000000000000039e-03,5.499999999999971578e-02
1.260000000000000269e-03,5.499999999999971578e-02
1.265000000000000065e-03,-1.012500000000002842e-01
1.270000000000000295e-03,5.499999999999971578e-02
1.275000000000000092e-03,5.499999999999971578e-02
1.280000000000000322e-03,5.499999999999971578e-02
1.285000000000000118e-03,5.499999999999971578e-02
1.290000000000000348e-03,5.499999999999971578e-02
1.295000000000000144e-03,5.499999999999971578e-02
1.300000000000000374e-03,-2.575000000000002842e-01
1.305000000000000170e-03,5.499999999999971578e-02
1.310000000000000400e-03,5.499999999999971578e-02
1.315000000000000197e-03,5.499999999999971578e-02
1.320000000000000426e-03,5.499999999999971578e-02
1.325000000000000223e-03,5.499999999999971578e-02
1.330000000000000453e-03,5.499999999999971578e-02
1.335000000000000249e-03,5.499999999999971578e-02
1.340000000000000479e-03,2.112499999999997158e-01
1.345000000000000275e-03,5.499999999999971578e-02
1.350000000000000071e-03,-1.012500000000002842e-01
1.355000000000000301e-03,-1.012500000000002842e-01
1.360000000000000098e-03,5.499999999999971578e-02
1.365000000000000328e-03,5.499999999999971578e-02
1.370000000000000124e-03,5.499999999999971578e-02
1.375000000000000354e-03,-2.575000000000002842e-01
1.380000000000000150e-03,5.499999999999971578e-02
1.385000000000000380e-03,5.499999999999971578e-02
1.390000000000000176e-03,5.499999999999971578e-02
1.395000000000000406e-03,5.499999999999971578e-02
1.400000000000000203e-03,-1.012500000000002842e-01
1.405000000000000433e-03,5.499999999999971578e-02
1.410000000000000229e-03,5.499999999999971578e-02
1.415000000000000025e-03,5.499999999999971578e-02
1.420000000000000689e-03,5.499999999999971578e-02
1.425000000000000485e-03,5.499999999999971578e-02
1.430000000000000281e-03,5.499999999999971578e-02
1.435000000000000078e-03,-1.012500000000002842e-01
1.439999999999999874e-03,5.499999999999971578e-02
1.445000000000000537e-03,5.499999999999971578e-02
1.450000000000000334e-03,5.499999999999971578e-02
1.455000000000000130e-03,5.499999999999971578e-02
1.459999999999999926e-03,5.499999999999971578e-02
1.465000000000000590e-03,5.499999999999971578e-02
1.470000000000000386e-03,-1.012500000000002842e-01
1.475000000000000182e-03,5.499999999999971578e-02
1.479999999999999979e-03,5.499999999999971578e-02
1.485000000000000642e-03,5.499999999999971578e-02
1.490000000000000439e-03,2.112499999999997158e-01
1.495000000000000235e-03,5.499999999999971578e-02
1.500000000000000031e-03,-1.012500000000002842e-01
1.505000000000000695e-03,-1.012500000000002842e-01
1.510000000000000491e-03,5.499999999999971578e-02
1.515000000000000287e-03,5.499999999999971578e-02
1.520000000000000084e-03,5.499999999999971578e-02
1.524999999999999880e-03,2.112499999999997158e-01
1.530000000000000544e-03,5.499999999999971578e-02
1.535000000000000340e-03,5.499999999999971578e-02
1.540000000000000136e-03,5.499999999999971578e-02
1.544999999999999932e-03,5.499999999999971578e-02
1.550000000000000596e-03,5.499999999999971578e-02
1.555000000000000392e-03,5.499999999999971578e-02
1.560000000000000189e-03,5.499999999999971578e-02
1.564999999999999985e-03,-1.012500000000002842e-01
1.570000000000000649e-03,-1.012500000000002842e-01
1.575000000000000445e-03,5.499999999999971578e-02
1.580000000000000241e-03,5.499999999999971578e-02
1.585000000000000037e-03,5.499999999999971578e-02
1.590000000000000701e-03,5.499999999999971578e-02
1.595000000000000497e-03,5.499999999999971578e-02
1.600000000000000294e-03,5.499999999999971578e-02
1.605000000000000090e-03,5.499999999999971578e-02
1.609999999999999886e-03,5.499999999999971578e-02
1.615000000000000550e-03,5.499999999999971578e-02
1.620000000000000346e-03,-1.012500000000002842e-01
1.625000000000000142e-03,5.499999999999971578e-02
1.629999999999999939e-03,5.499999999999971578e-02
1.635000000000000602e-03,5.499999999999971578e-02
1.640000000000000398e-03,5.499999999999971578e-02
1.645000000000000195e-03,5.499999999999971578e-02
1.649999999999999991e-03,5.499999999999971578e-02
1.655000000000000655e-03,-1.012500000000002842e-01
1.660000000000000451e-03,5.499999999999971578e-02
1.665000000000000247e-03,2.554999999999999716e+00
1.670000000000000043e-03,2.554999999999999716e+00
1.675000000000000707e-03,2.554999999999999716e+00
1.680000000000000503e-03,2.554999999999999716e+00
1.685000000000000300e-03,2.242499999999999716e+00
1.690000000000000096e-03,2.398749999999999716e+00
1.694999999999999892e-03,2.398749999999999716e+00
1.700000000000000556e-03,2.242499999999999716e+00
1.705000000000000352e-03,2.554999999999999716e+00
1.710000000000000148e-03,2.398749999999999716e+00
1.714999999999999945e-03,2.554999999999999716e+00
1.720000000000000608e-03,2.398749999999999716e+00
1.725000000000000405e-03,2.554999999999999716e+00
1.730000000000000201e-03,2.242499999999999716e+00
1.734999999999999997e-03,2.398749999999999716e+00
1.740000000000000661e-03,2.398749999999999716e+00
1.745000000000000457e-03,2.398749999999999716e+00
1.750000000000000253e-03,2.398749999999999716e+00
1.755000000000000050e-03,2.554999999999999716e+00
1.760000000000000713e-03,2.554999999999999716e+00
1.765000000000000509e-03,2.398749999999999716e+00
1.770000000000000306e-03,2.242499999999999716e+00
1.775000000000000102e-03,2.554999999999999716e+00
1.779999999999999898e-03,2.554999999999999716e+00
1.785000000000000562e-03,2.398749999999999716e+00
1.790000000000000358e-03,2.398749999999999716e+00
1.795000000000000154e-03,2.398749999999999716e+00
1.799999999999999951e-03,2.554999999999999716e+00
1.805000000000000614e-03,2.398749999999999716e+00
1.810000000000000411e-03,2.398749999999999716e+00
1.815000000000000207e-03,2.554999999999999716e+00
1.820000000000000003e-03,2.554999999999999716e+00
1.825000000000000667e-03,2.398749999999999716e+00
1.830000000000000463e-03,2.398749999999999716e+00
1.835000000000000259e-03,2.398749999999999716e+00
1.840000000000000056e-03,2.711249999999999716e+00
1.845000000000000719e-03,2.554999999999999716e+00
1.850000000000000516e-03,2.554999999999999716e+00
1.855000000000000312e-03,2.554999999999999716e+00
1.860000000000000108e-03,2.398749999999999716e+00
1.864999999999999904e-03,2.554999999999999716e+00
1.870000000000000568e-03,2.554999999999999716e+00
1.875000000000000364e-03,2.554999999999999716e+00
1.880000000000000161e-03,2.554999999999999716e+00
1.884999999999999957e-03,2.554999999999999716e+00
1.890000000000000620e-03,2.398749999999999716e+00
1.895000000000000417e-03,2.554999999999999716e+00
1.900000000000000213e-03,2.554999999999999716e+00
1.905000000000000009e-03,2.398749999999999716e+00
1.910000000000000673e-03,2.398749999999999716e+00
1.915000000000000469e-03,2.398749999999999716e+00
1.920000000000000265e-03,2.398749999999999716e+00
1.925000000000000062e-03,2.398749999999999716e+00
1.930000000000000725e-03,2.711249999999999716e+00
1.935000000000000522e-03,2.398749999999999716e+00
1.940000000000000318e-03,2.554999999999999716e+00
1.945000000000000114e-03,2.554999999999999716e+00
1.949999999999999910e-03,2.398749999999999716e+00
1.955000000000000574e-03,2.554999999999999716e+00
1.960000000000000370e-03,2.554999999999999716e+00
1.965000000000000167e-03,2.398749999999999716e+00
1.969999999999999963e-03,2.554999999999999716e+00
1.975000000000000627e-03,2.398749999999999716e+00
1.980000000000000423e-03,2.711249999999999716e+00
1.985000000000000219e-03,2.398749999999999716e+00
1.990000000000000015e-03,2.398749999999999716e+00
1.995000000000000679e-03,2.554999999999999716e+00
2.000000000000000475e-03,2.554999999999999716e+00
2.005000000000000272e-03,2.398749999999999716e+00
2.010000000000000068e-03,2.398749999999999716e+00
2.015000000000000731e-03,2.398749999999999716e+00
2.020000000000000528e-03,2.398749999999999716e+00
2.025000000000000324e-03,2.711249999999999716e+00
2.030000000000000120e-03,2.398749999999999716e+00
2.034999999999999917e-03,2.554999999999999716e+00
2.040000000000000580e-03,2.398749999999999716e+00
2.045000000000000377e-03,2.554999999999999716e+00
2.050000000000000173e-03,2.398749999999999716e+00
2.054999999999999969e-03,2.554999999999999716e+00
2.060000000000000633e-03,2.554999999999999716e+00
2.065000000000000429e-03,2.554999999999999716e+00
2.070000000000000225e-03,2.242499999999999716e+00
2.075000000000000022e-03,2.554999999999999716e+00
2.080000000000000685e-03,2.554999999999999716e+00
2.085000000000000481e-03,5.499999999999971578e-02
2.090000000000000278e-03,5.499999999999971578e-02
2.095000000000000074e-03,-1.012500000000002842e-01
2.100000000000000738e-03,5.499999999999971578e-02
2.105000000000000534e-03,5.499999999999971578e-02
2.110000000000000330e-03,2.112499999999997158e-01
2.115000000000000126e-03,5.499999999999971578e-02
2.119999999999999923e-03,5.499999999999971578e-02
2.125000000000000586e-03,-1.012500000000002842e-01
2.130000000000000383e-03,5.499999999999971578e-02
2.135000000000000179e-03,5.499999999999971578e-02
2.139999999999999975e-03,-1.012500000000002842e-01
2.145000000000000639e-03,5.499999999999971578e-02
2.150000000000000435e-03,5.499999999999971578e-02
2.155000000000000231e-03,-1.012500000000002842e-01
2.160000000000000028e-03,5.499999999999971578e-02
2.165000000000000691e-03,5.499999999999971578e-02
2.170000000000000488e-03,-1.012500000000002842e-01
2.175000000000000284e-03,5.499999999999971578e-02
2.180000000000000080e-03,5.499999999999971578e-02
2.185000000000000744e-03,5.499999999999971578e-02
2.190000000000000540e-03,-1.012500000000002842e-01
2.195000000000000336e-03,2.112499999999997158e-01
2.200000000000000133e-03,5.499999999999971578e-02
2.204999999999999929e-03,5.499999999999971578e-02
2.210000000000000592e-03,5.499999999999971578e-02
2.215000000000000389e-03,5.499999999999971578e-02
2.220000000000000185e-03,5.499999999999971578e-02
2.224999999999999981e-03,5.499999999999971578e-02
2.230000000000000645e-03,5.499999999999971578e-02
2.235000000000000441e-03,-1.012500000000002842e-01
2.240000000000000237e-03,5.499999999999971578e-02
2.245000000000000034e-03,-1.012500000000002842e-01
2.250000000000000697e-03,5.499999999999971578e-02
2.255000000000000494e-03,-1.012500000000002842e-01
2.260000000000000290e-03,2.112499999999997158e-01
2.265000000000000086e-03,-1.012500000000002842e-01
2.270000000000000750e-03,2.112499999999997158e-01
2.275000000000000546e-03,5.499999999999971578e-02
2.280000000000000342e-03,5.499999999999971578e-02
2.285000000000000139e-03,5.499999999999971578e-02
2.289999999999999935e-03,-1.012500000000002842e-01
2.295000000000000599e-03,-1.012500000000002842e-01
2.300000000000000395e-03,5.499999999999971578e-02
2.305000000000000191e-03,-1.012500000000002842e-01
2.309999999999999987e-03,5.499999999999971578e-02
2.315000000000000651e-03,2.112499999999997158e-01
2.320000000000000447e-03,-1.012500000000002842e-01
2.325000000000000244e-03,5.499999999999971578e-02
2.330000000000000040e-03,5.499999999999971578e-02
2.335000000000000703e-03,-1.012500000000002842e-01
2.340000000000000500e-03,-1.012500000000002842e-01
2.345000000000000296e-03,-1.012500000000002842e-01
2.350000000000000092e-03,5.499999999999971578e-02
2.355000000000000756e-03,-2.575000000000002842e-01
2.360000000000000552e-03,5.499999999999971578e-02
2.365000000000000348e-03,5.499999999999971578e-02
2.370000000000000145e-03,5.499999999999971578e-02
2.374999999999999941e-03,-1.012500000000002842e-01
2.380000000000000605e-03,5.499999999999971578e-02
2.385000000000000401e-03,-1.012500000000002842e-01
2.390000000000000197e-03,5.499999999999971578e-02
2.394999999999999993e-03,5.499999999999971578e-02
2.400000000000000657e-03,5.499999999999971578e-02
2.405000000000000453e-03,5.499999999999971578e-02
2.410000000000000250e-03,5.499999999999971578e-02
2.415000000000000046e-03,-1.012500000000002842e-01
2.420000000000000710e-03,-1.012500000000002842e-01
2.425000000000000506e-03,5.499999999999971578e-02
2.430000000000000302e-03,5.499999999999971578e-02
2.435000000000000098e-03,2.112499999999997158e-01
2.440000000000000762e-03,-1.012500000000002842e-01
2.445000000000000558e-03,-1.012500000000002842e-01
2.450000000000000355e-03,2.112499999999997158e-01
2.455000000000000151e-03,5.499999999999971578e-02
2.459999999999999947e-03,-1.012500000000002842e-01
2.465000000000000611e-03,5.499999999999971578e-02
2.470000000000000407e-03,-1.012500000000002842e-01
2.475000000000000203e-03,5.499999999999971578e-02
2.480000000000000000e-03,5.499999999999971578e-02
2.485000000000000663e-03,-1.012500000000002842e-01
2.490000000000000459e-03,5.499999999999971578e-02
2.495000000000000256e-03,5.499999999999971578e-02
2.500000000000000052e-03,-8.382500000000000284e+00
